sample,amplicon,lwcn,classification
EBC1_LUNG,amplicon11,0,Complex-non-cyclic
EBC1_LUNG,amplicon12,0,Linear
EBC1_LUNG,amplicon13,54938916.5649,Cyclic
EBC1_LUNG,amplicon14,0,Linear
EBC1_LUNG,amplicon15,66309.1455625,Complex-non-cyclic
EBC1_LUNG,amplicon16,0,Linear
EBC1_LUNG,amplicon17,0,Linear
EBC1_LUNG,amplicon18,0,Complex-non-cyclic
EBC1_LUNG,amplicon19,0,Linear
EBC1_LUNG,amplicon1,0,Complex-non-cyclic
EBC1_LUNG,amplicon20,0,Linear
EBC1_LUNG,amplicon21,0,Linear
EBC1_LUNG,amplicon22,0,Linear
EBC1_LUNG,amplicon23,161335.385064,No-FSCNA
EBC1_LUNG,amplicon2,0,Complex-non-cyclic
EBC1_LUNG,amplicon3,0,Complex-non-cyclic
EBC1_LUNG,amplicon4,0,Linear
EBC1_LUNG,amplicon5,0,Linear
EBC1_LUNG,amplicon6,0,No-FSCNA
EBC1_LUNG,amplicon7,0,Linear
EBC1_LUNG,amplicon8,0,Linear
EBC1_LUNG,amplicon9,0,Linear
EFM192A_BREAST,amplicon1,523423804.151,Cyclic
EFM192A_BREAST,amplicon2,0,No-FSCNA
EFM192A_BREAST,amplicon3,247537.082192,Linear
EFM192A_BREAST,amplicon4,0,Linear
EFM192A_BREAST,amplicon5,0,Linear
EFM19_BREAST,amplicon1,0,Linear
EFM19_BREAST,amplicon2,0,Linear
EFM19_BREAST,amplicon3,71210377.0593,Cyclic
EFM19_BREAST,amplicon4,16609435.4778,Cyclic
EFM19_BREAST,amplicon5,0,Linear
EFM19_BREAST,amplicon6,2600735.05555,Cyclic
EFO21_OVARY,amplicon1,5797.74532451,Complex-non-cyclic
EFO21_OVARY,amplicon2,0,Linear
ES2_OVARY,amplicon1,72290923.7546,Cyclic
ES2_OVARY,amplicon2,1069775.86423,Complex-non-cyclic
ES2_OVARY,amplicon3,0,No-FSCNA
FADU_UPPER_AERODIGESTIVE_TRACT,amplicon10,0,Complex-non-cyclic
FADU_UPPER_AERODIGESTIVE_TRACT,amplicon11,325538.599405,Complex-non-cyclic
FADU_UPPER_AERODIGESTIVE_TRACT,amplicon12,3207188.02115,Complex-non-cyclic
FADU_UPPER_AERODIGESTIVE_TRACT,amplicon1,0,Linear
FADU_UPPER_AERODIGESTIVE_TRACT,amplicon2,1284.53904405,Complex-non-cyclic
FADU_UPPER_AERODIGESTIVE_TRACT,amplicon3,3639293.57964,Cyclic
FADU_UPPER_AERODIGESTIVE_TRACT,amplicon4,0,Linear
FADU_UPPER_AERODIGESTIVE_TRACT,amplicon5,0.0413549804191,Linear
FADU_UPPER_AERODIGESTIVE_TRACT,amplicon6,607.655597719,Linear
FADU_UPPER_AERODIGESTIVE_TRACT,amplicon7,0,Complex-non-cyclic
FADU_UPPER_AERODIGESTIVE_TRACT,amplicon8,8697385.73742,Cyclic
FADU_UPPER_AERODIGESTIVE_TRACT,amplicon9,1360869.60646,Linear
FU97_STOMACH,amplicon1,1071.14700021,Linear
FU97_STOMACH,amplicon2,1813391.51108,Cyclic
FU97_STOMACH,amplicon3,0,Linear
FU97_STOMACH,amplicon4,0,No-FSCNA
FUOV1_OVARY,amplicon10,638092.142624,Complex-non-cyclic
FUOV1_OVARY,amplicon1,163920.178065,Complex-non-cyclic
FUOV1_OVARY,amplicon2,956142.549185,Cyclic
FUOV1_OVARY,amplicon3,0,Linear
FUOV1_OVARY,amplicon4,2730.46964081,Complex-non-cyclic
FUOV1_OVARY,amplicon5,2837635.3783,Cyclic
FUOV1_OVARY,amplicon6,32413.7533598,Linear
FUOV1_OVARY,amplicon7,1683655.73293,Linear
FUOV1_OVARY,amplicon8,2370723.56098,Cyclic
FUOV1_OVARY,amplicon9,8457117.24704,Cyclic
G361_SKIN,amplicon1,53678.2502113,Linear
GB1_CENTRAL_NERVOUS_SYSTEM,amplicon1,9024543.99418,Cyclic
GB1_CENTRAL_NERVOUS_SYSTEM,amplicon2,0,Complex-non-cyclic
GB1_CENTRAL_NERVOUS_SYSTEM,amplicon3,0,Linear
GB1_CENTRAL_NERVOUS_SYSTEM,amplicon4,0,Linear
GB1_CENTRAL_NERVOUS_SYSTEM,amplicon5,411733.940181,Linear
GCIY_STOMACH,amplicon1,0,Linear
GCIY_STOMACH,amplicon2,86810122.1036,Cyclic
GI1_CENTRAL_NERVOUS_SYSTEM,amplicon1,22887432.3061,Cyclic
GI1_CENTRAL_NERVOUS_SYSTEM,amplicon2,4478927.30434,Complex-non-cyclic
HARA_LUNG,amplicon10,2075574.41556,Complex-non-cyclic
HARA_LUNG,amplicon11,1426747.35832,Cyclic
HARA_LUNG,amplicon12,472977.970742,Complex-non-cyclic
HARA_LUNG,amplicon13,0,Linear
HARA_LUNG,amplicon14,0,Linear
HARA_LUNG,amplicon1,11959519.4776,Cyclic
HARA_LUNG,amplicon2,399383.114345,Cyclic
HARA_LUNG,amplicon3,0,Linear
HARA_LUNG,amplicon4,1895458.39352,Cyclic
HARA_LUNG,amplicon5,0,Linear
HARA_LUNG,amplicon6,19281082.6616,Cyclic
HARA_LUNG,amplicon7,267027.181081,Linear
HARA_LUNG,amplicon8,16190.4725875,Linear
HARA_LUNG,amplicon9,0,Complex-non-cyclic
HCC1187_BREAST,amplicon1,3875800.78863,Cyclic
HCC1187_BREAST,amplicon2,0,Linear
HCC1187_BREAST,amplicon3,469923.599853,Linear
HCC1187_BREAST,amplicon4,491287.592041,Linear
HCC1187_BREAST,amplicon5,770226.554416,Linear
HCC1187_BREAST,amplicon6,265925.800247,Linear
HCC1419_BREAST,amplicon1,504024477.119,Cyclic
HCC1419_BREAST,amplicon2,4320774.4167,Complex-non-cyclic
HCC1419_BREAST,amplicon3,0,Linear
HCC1419_BREAST,amplicon4,10073.5462541,Linear
HCC1428_BREAST,amplicon1,0,Linear
HCC1428_BREAST,amplicon2,643.791876232,Complex-non-cyclic
HCC1428_BREAST,amplicon3,0,Linear
HCC1500_BREAST,amplicon10,3467.15661749,Linear
HCC1500_BREAST,amplicon1,1984235.75469,Complex-non-cyclic
HCC1500_BREAST,amplicon2,24858509.9548,Cyclic
HCC1500_BREAST,amplicon3,0,Linear
HCC1500_BREAST,amplicon4,4566.01897286,No-FSCNA
HCC1500_BREAST,amplicon5,4679267.19491,Cyclic
HCC1500_BREAST,amplicon6,0,Linear
HCC1500_BREAST,amplicon7,0,Linear
HCC1500_BREAST,amplicon8,0,Linear
HCC1500_BREAST,amplicon9,10759489.0066,Cyclic
HCC1569_BREAST,amplicon10,0,Linear
HCC1569_BREAST,amplicon11,52822662.619,Cyclic
HCC1569_BREAST,amplicon12,758646.137223,Cyclic
HCC1569_BREAST,amplicon1,127443.391912,Complex-non-cyclic
HCC1569_BREAST,amplicon2,0,Linear
HCC1569_BREAST,amplicon3,0,Linear
HCC1569_BREAST,amplicon4,0,Linear
HCC1569_BREAST,amplicon5,0,Linear
HCC1569_BREAST,amplicon6,499615.234401,Complex-non-cyclic
HCC1569_BREAST,amplicon7,6933.00129351,Linear
HCC1569_BREAST,amplicon8,7332583.71513,Cyclic
HCC1569_BREAST,amplicon9,109503.216634,Complex-non-cyclic
HCC1599_BREAST,amplicon1,0,Linear
HCC1599_BREAST,amplicon2,1175205.49584,Linear
HCC1599_BREAST,amplicon3,531686.951241,Linear
HCC1599_BREAST,amplicon4,11613212.7735,Cyclic
HCC1599_BREAST,amplicon5,0,Complex-non-cyclic
HCC15_LUNG,amplicon1,0,Linear
HCC1833_LUNG,amplicon1,25847220.3883,Cyclic
HCC1833_LUNG,amplicon2,0,Linear
HCC1833_LUNG,amplicon3,0,Linear
HCC1833_LUNG,amplicon4,0,Linear
HCC1833_LUNG,amplicon5,0,No-FSCNA
HCC1833_LUNG,amplicon6,0,Linear
HCC1937_BREAST,amplicon1,4742.93277541,Linear
HCC1937_BREAST,amplicon2,1332021.86389,Cyclic
HCC1937_BREAST,amplicon3,0,Linear
HCC1954_BREAST,amplicon1,0,Complex-non-cyclic
HCC1954_BREAST,amplicon2,154384863.995,Cyclic
HCC1954_BREAST,amplicon3,6155872.84982,Cyclic
HCC1954_BREAST,amplicon4,296566.057195,Complex-non-cyclic
HCC1954_BREAST,amplicon5,0,Linear
HCC1954_BREAST,amplicon6,64288034.7518,Cyclic
HCC1954_BREAST,amplicon7,0,No-FSCNA
HCC1954_BREAST,amplicon8,0,No-FSCNA
HCC202_BREAST,amplicon1,12394129.8896,Cyclic
HCC202_BREAST,amplicon2,15711377.1029,Cyclic
HCC202_BREAST,amplicon3,0,Linear
HCC202_BREAST,amplicon4,0,Linear
HCC202_BREAST,amplicon5,4088.97571162,Complex-non-cyclic
HCC202_BREAST,amplicon6,31320.5465923,Linear
HCC202_BREAST,amplicon7,0,Linear
HCC202_BREAST,amplicon8,0,Linear
HCC2157_BREAST,amplicon10,1702413.66811,Cyclic
HCC2157_BREAST,amplicon1,0,Complex-non-cyclic
HCC2157_BREAST,amplicon2,1598283.94673,Cyclic
HCC2157_BREAST,amplicon3,0,Linear
HCC2157_BREAST,amplicon4,732626.800005,No-FSCNA
HCC2157_BREAST,amplicon5,122405.988259,Complex-non-cyclic
HCC2157_BREAST,amplicon6,17451399.4682,Cyclic
HCC2157_BREAST,amplicon7,0,Linear
HCC2157_BREAST,amplicon8,0,Complex-non-cyclic
HCC2157_BREAST,amplicon9,0,Linear
HCC33_LUNG,amplicon1,43079558.972,Cyclic
HCC38_BREAST,amplicon1,4285666.41333,Cyclic
HCC38_BREAST,amplicon2,0,Linear
HCC38_BREAST,amplicon3,4501629.63318,Cyclic
HCC38_BREAST,amplicon4,64745.9337518,Linear
HCC38_BREAST,amplicon5,0,Linear
HCC38_BREAST,amplicon6,2337172.45357,Cyclic
HCC38_BREAST,amplicon7,83206.9075343,Linear
HCC38_BREAST,amplicon8,54840.26501,Complex-non-cyclic
HCC38_BREAST,amplicon9,1624713.09318,Cyclic
HCC44_LUNG,amplicon1,750624.784121,Cyclic
HCC44_LUNG,amplicon2,0,Linear
HCC44_LUNG,amplicon3,28341808.655,Cyclic
HCC44_LUNG,amplicon4,449780.018805,No-FSCNA
HCC70_BREAST,amplicon1,0,Complex-non-cyclic
HCC70_BREAST,amplicon2,0,Linear
HCC827_LUNG,amplicon1,473552.967459,Complex-non-cyclic
HCC827_LUNG,amplicon2,0,Linear
HCC827_LUNG,amplicon3,71114970.4961,Cyclic
HCC827_LUNG,amplicon4,74083932.668,Cyclic
HCC827_LUNG,amplicon5,0,Complex-non-cyclic
HCC827_LUNG,amplicon6,0,Linear
HCC827_LUNG,amplicon7,0,Linear
HCC827_LUNG,amplicon8,0,No-FSCNA
HCC95_LUNG,amplicon1,1422.78800457,Linear
HCC95_LUNG,amplicon2,0,Linear
HCC95_LUNG,amplicon3,0,Linear
HCC95_LUNG,amplicon4,0,Linear
HCC95_LUNG,amplicon5,70304165.357,Cyclic
HCC95_LUNG,amplicon6,1948263.35781,Cyclic
HCC95_LUNG,amplicon7,0,Linear
HCC95_LUNG,amplicon8,171011.272484,Linear
HDQP1_BREAST,amplicon1,3258.77636578,Complex-non-cyclic
HDQP1_BREAST,amplicon2,2242165.20677,Cyclic
HDQP1_BREAST,amplicon3,5925486.09336,Cyclic
HDQP1_BREAST,amplicon4,272114.720999,Linear
HDQP1_BREAST,amplicon5,0,Linear
HDQP1_BREAST,amplicon6,0,Linear
HDQP1_BREAST,amplicon7,1260451.32056,Cyclic
HDQP1_BREAST,amplicon8,0,No-FSCNA
HEL9217_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,amplicon1,17321.3830573,Complex-non-cyclic
HEL9217_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,amplicon2,0,Linear
HEL9217_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,amplicon3,2962.56872535,Linear
HEL9217_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,amplicon4,0,Linear
HEL9217_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,amplicon5,0,Linear
HEL9217_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,amplicon6,0,Linear
HEL9217_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,amplicon7,0,Complex-non-cyclic
HEPG2_LIVER,amplicon1,665779.914277,Complex-non-cyclic
HGC27_STOMACH,amplicon1,217322208.664,Cyclic
HGC27_STOMACH,amplicon2,492515.737553,Cyclic
HGC27_STOMACH,amplicon3,0,Invalid
HS294T_SKIN,amplicon1,932.478547702,Linear
HS746T_STOMACH,amplicon1,526.255021953,Complex-non-cyclic
HS746T_STOMACH,amplicon2,41246749.6157,Cyclic
HS746T_STOMACH,amplicon3,995388.138115,Linear
HS746T_STOMACH,amplicon4,2715901.14608,Cyclic
HS944T_SKIN,amplicon1,0,Linear
HS944T_SKIN,amplicon2,0,Linear
HSC3_UPPER_AERODIGESTIVE_TRACT,amplicon1,0,Complex-non-cyclic
HSC3_UPPER_AERODIGESTIVE_TRACT,amplicon2,0,Complex-non-cyclic
HSC3_UPPER_AERODIGESTIVE_TRACT,amplicon3,0,Linear
HSC3_UPPER_AERODIGESTIVE_TRACT,amplicon4,0,Complex-non-cyclic
HT115_LARGE_INTESTINE,amplicon1,6115067.57156,Cyclic
HT1376_URINARY_TRACT,amplicon1,0,Linear
HT1376_URINARY_TRACT,amplicon2,0,Linear
HT1376_URINARY_TRACT,amplicon3,0,Linear
HT1376_URINARY_TRACT,amplicon4,359783.086723,Cyclic
HT1376_URINARY_TRACT,amplicon5,0,Linear
HT1376_URINARY_TRACT,amplicon6,315319.859494,Cyclic
HT144_SKIN,amplicon1,0,Linear
HT29_LARGE_INTESTINE,amplicon1,0,Linear
HT29_LARGE_INTESTINE,amplicon2,0,Linear
JHH1_LIVER,amplicon1,0,Linear
JHH7_LIVER,amplicon1,0,Linear
JHH7_LIVER,amplicon2,0,Linear
JHH7_LIVER,amplicon3,33310852.9899,Cyclic
JHH7_LIVER,amplicon4,10601.0774236,Linear
JHH7_LIVER,amplicon5,2317448.24742,Cyclic
JHH7_LIVER,amplicon6,135687.978533,Linear
JHH7_LIVER,amplicon7,18332936.2945,Complex-non-cyclic
JHOS2_OVARY,amplicon1,0,Linear
JHOS2_OVARY,amplicon2,1386196.45858,Cyclic
JHOS2_OVARY,amplicon3,233253.516142,Linear
JHOS2_OVARY,amplicon4,0,No-FSCNA
JHOS2_OVARY,amplicon5,0,Linear
JHUEM1_ENDOMETRIUM,amplicon1,4096.71004785,Complex-non-cyclic
KARPAS299_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,amplicon1,45576894.9988,Cyclic
KARPAS299_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,amplicon2,0,Complex-non-cyclic
KATOIII_STOMACH,amplicon1,97238017.9377,Cyclic
KE39_STOMACH,amplicon1,0,Linear
KE39_STOMACH,amplicon2,6064145.81795,Cyclic
KE39_STOMACH,amplicon3,24744.3260854,Linear
KE39_STOMACH,amplicon4,0,Linear
KLE_ENDOMETRIUM,amplicon1,20468023.9832,Cyclic
KLE_ENDOMETRIUM,amplicon2,9250347.727,Complex-non-cyclic
KLE_ENDOMETRIUM,amplicon3,0,Complex-non-cyclic
KLE_ENDOMETRIUM,amplicon4,0,Linear
KMS11_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,amplicon1,0,Linear
KMS11_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,amplicon2,113.246302835,Complex-non-cyclic
KNS62_LUNG,amplicon1,30214.0266254,Complex-non-cyclic
KNS62_LUNG,amplicon2,345725.616106,Cyclic
KU1919_URINARY_TRACT,amplicon1,0,Linear
KU1919_URINARY_TRACT,amplicon2,0,Linear
KU1919_URINARY_TRACT,amplicon3,33361.1125406,Linear
KU1919_URINARY_TRACT,amplicon4,4558822.88206,Complex-non-cyclic
KU1919_URINARY_TRACT,amplicon5,0,Linear
KYSE180_OESOPHAGUS,amplicon1,129467.315829,Linear
KYSE180_OESOPHAGUS,amplicon2,802390.678822,Cyclic
KYSE180_OESOPHAGUS,amplicon3,0,Linear
KYSE180_OESOPHAGUS,amplicon4,0,Linear
KYSE180_OESOPHAGUS,amplicon5,20908250.7239,Complex-non-cyclic
KYSE180_OESOPHAGUS,amplicon6,0,No-FSCNA
KYSE180_OESOPHAGUS,amplicon7,0,Linear
KYSE180_OESOPHAGUS,amplicon8,0,Linear
KYSE180_OESOPHAGUS,amplicon9,0,No-FSCNA
KYSE30_OESOPHAGUS,amplicon10,11693490.9193,Linear
KYSE30_OESOPHAGUS,amplicon11,0,Linear
KYSE30_OESOPHAGUS,amplicon12,4024922.83672,Complex-non-cyclic
KYSE30_OESOPHAGUS,amplicon13,21963.6668926,Complex-non-cyclic
KYSE30_OESOPHAGUS,amplicon14,196615.151466,Linear
KYSE30_OESOPHAGUS,amplicon1,0,Linear
KYSE30_OESOPHAGUS,amplicon2,450068.395155,Complex-non-cyclic
KYSE30_OESOPHAGUS,amplicon3,647333.475701,Cyclic
KYSE30_OESOPHAGUS,amplicon4,0,Complex-non-cyclic
KYSE30_OESOPHAGUS,amplicon5,829420.702691,Linear
KYSE30_OESOPHAGUS,amplicon6,2967278.12721,Cyclic
KYSE30_OESOPHAGUS,amplicon7,1040232.77137,Cyclic
KYSE30_OESOPHAGUS,amplicon8,5716671.37659,Cyclic
KYSE30_OESOPHAGUS,amplicon9,0,Linear
KYSE410_OESOPHAGUS,amplicon10,0,Linear
KYSE410_OESOPHAGUS,amplicon11,0,Linear
KYSE410_OESOPHAGUS,amplicon12,13898.8658428,Linear
KYSE410_OESOPHAGUS,amplicon1,12409.4917615,Complex-non-cyclic
KYSE410_OESOPHAGUS,amplicon2,834.421506129,Linear
KYSE410_OESOPHAGUS,amplicon3,28560553.0619,Cyclic
KYSE410_OESOPHAGUS,amplicon4,732374.389174,Linear
KYSE410_OESOPHAGUS,amplicon5,2601763.70154,Cyclic
KYSE410_OESOPHAGUS,amplicon6,42438051.3824,Cyclic
KYSE410_OESOPHAGUS,amplicon7,0,Complex-non-cyclic
KYSE410_OESOPHAGUS,amplicon8,4378020.89566,Linear
KYSE410_OESOPHAGUS,amplicon9,121430.832252,Linear
KYSE450_OESOPHAGUS,amplicon1,147366.786808,Complex-non-cyclic
KYSE450_OESOPHAGUS,amplicon2,0,Linear
KYSE450_OESOPHAGUS,amplicon3,0,Linear
KYSE450_OESOPHAGUS,amplicon4,0,Linear
KYSE450_OESOPHAGUS,amplicon5,266410.351895,Complex-non-cyclic
KYSE450_OESOPHAGUS,amplicon6,28477331.1975,Cyclic
KYSE450_OESOPHAGUS,amplicon7,0,Linear
KYSE520_OESOPHAGUS,amplicon10,0,Linear
KYSE520_OESOPHAGUS,amplicon1,139519223.073,Cyclic
KYSE520_OESOPHAGUS,amplicon2,7258.8016713,Complex-non-cyclic
KYSE520_OESOPHAGUS,amplicon3,203537.77828,Cyclic
KYSE520_OESOPHAGUS,amplicon4,1953.51752333,Linear
KYSE520_OESOPHAGUS,amplicon5,2822087.83448,Linear
KYSE520_OESOPHAGUS,amplicon6,0,Linear
KYSE520_OESOPHAGUS,amplicon7,0,Linear
KYSE520_OESOPHAGUS,amplicon8,0,Linear
KYSE520_OESOPHAGUS,amplicon9,0,Linear
KYSE70_OESOPHAGUS,amplicon1,134778.834908,Complex-non-cyclic
KYSE70_OESOPHAGUS,amplicon2,36697385.6744,Cyclic
KYSE70_OESOPHAGUS,amplicon3,21872876.1008,Cyclic
KYSE70_OESOPHAGUS,amplicon4,399548.707657,Linear
KYSE70_OESOPHAGUS,amplicon5,0,Linear
KYSE70_OESOPHAGUS,amplicon6,0,Linear
LC1F_LUNG,amplicon10,0,Linear
LC1F_LUNG,amplicon1,0,Linear
LC1F_LUNG,amplicon2,0,Linear
LC1F_LUNG,amplicon3,0,Linear
LC1F_LUNG,amplicon4,0,Linear
LC1F_LUNG,amplicon5,6690924.90466,Complex-non-cyclic
LC1F_LUNG,amplicon6,0,Linear
LC1F_LUNG,amplicon7,0,Linear
LC1F_LUNG,amplicon8,0,Linear
LC1F_LUNG,amplicon9,0,No-FSCNA
LK2_LUNG,amplicon1,190774.084694,Complex-non-cyclic
LN18_CENTRAL_NERVOUS_SYSTEM,amplicon1,7228.43363898,Complex-non-cyclic
LN18_CENTRAL_NERVOUS_SYSTEM,amplicon2,3941.99838803,Complex-non-cyclic
LN18_CENTRAL_NERVOUS_SYSTEM,amplicon3,0,Linear
LOVO_LARGE_INTESTINE,amplicon1,0,Complex-non-cyclic
LU99_LUNG,amplicon1,46117373.4615,Cyclic
MCF7_BREAST,amplicon1,214936652.283,Cyclic
MCF7_BREAST,amplicon2,156777.618145,Linear
MCF7_BREAST,amplicon3,0,Complex-non-cyclic
MCF7_BREAST,amplicon4,0,Linear
MCF7_BREAST,amplicon5,0,Linear
MCF7_BREAST,amplicon6,188122.721484,Linear
MCF7_BREAST,amplicon7,0,Linear
MCF7_BREAST,amplicon8,94210.4004217,Linear
MDAMB134VI_BREAST,amplicon1,101988967.246,Cyclic
MDAMB157_BREAST,amplicon1,0,Linear
MDAMB157_BREAST,amplicon2,273603.123938,Cyclic
MDAMB157_BREAST,amplicon3,0,Linear
MDAMB157_BREAST,amplicon4,0,Linear
MDAMB157_BREAST,amplicon5,3450083.06887,Cyclic
MDAMB175VII_BREAST,amplicon1,864948.041723,Complex-non-cyclic
MDAMB175VII_BREAST,amplicon2,22625440.9061,Cyclic
MDAMB175VII_BREAST,amplicon3,0,Linear
MDAMB361_BREAST,amplicon1,2526808.14309,Complex-non-cyclic
MDAMB361_BREAST,amplicon2,0,Linear
MDAMB453_BREAST,amplicon1,518655.556553,Cyclic
MDAMB453_BREAST,amplicon2,2397077.43585,Cyclic
MDAMB453_BREAST,amplicon3,0,Complex-non-cyclic
MDAMB453_BREAST,amplicon4,0,Complex-non-cyclic
MDAMB453_BREAST,amplicon5,1120199.41706,Complex-non-cyclic
MDAMB453_BREAST,amplicon6,0,Linear
MDAMB453_BREAST,amplicon7,0,Linear
MFE280_ENDOMETRIUM,amplicon10,2593902.15503,Cyclic
MFE280_ENDOMETRIUM,amplicon11,169455.224429,Linear
MFE280_ENDOMETRIUM,amplicon12,0,Complex-non-cyclic
MFE280_ENDOMETRIUM,amplicon13,60186.9313218,Complex-non-cyclic
MFE280_ENDOMETRIUM,amplicon14,0,Linear
MFE280_ENDOMETRIUM,amplicon15,4069402.55851,Cyclic
MFE280_ENDOMETRIUM,amplicon16,1454991.87974,Cyclic
MFE280_ENDOMETRIUM,amplicon17,1292935.15721,Linear
MFE280_ENDOMETRIUM,amplicon18,0,Linear
MFE280_ENDOMETRIUM,amplicon19,0,Linear
MFE280_ENDOMETRIUM,amplicon1,1421664.62385,Cyclic
MFE280_ENDOMETRIUM,amplicon20,4334631.70646,Cyclic
MFE280_ENDOMETRIUM,amplicon21,0,Linear
MFE280_ENDOMETRIUM,amplicon22,262330.327073,Cyclic
MFE280_ENDOMETRIUM,amplicon23,1006892.79604,No-FSCNA
MFE280_ENDOMETRIUM,amplicon24,85660.8442415,No-FSCNA
MFE280_ENDOMETRIUM,amplicon25,0,No-FSCNA
MFE280_ENDOMETRIUM,amplicon2,0,Linear
MFE280_ENDOMETRIUM,amplicon3,2306000.0642,Cyclic
MFE280_ENDOMETRIUM,amplicon4,0,Linear
MFE280_ENDOMETRIUM,amplicon5,2473507.37638,Cyclic
MFE280_ENDOMETRIUM,amplicon6,147362.776643,Linear
MFE280_ENDOMETRIUM,amplicon7,0,Complex-non-cyclic
MFE280_ENDOMETRIUM,amplicon8,282293.448307,Cyclic
MFE280_ENDOMETRIUM,amplicon9,184584.248688,Linear
MFE319_ENDOMETRIUM,amplicon1,608813.465177,Cyclic
MKN1_STOMACH,amplicon1,0,Linear
MKN1_STOMACH,amplicon2,90233031.8077,Cyclic
MKN1_STOMACH,amplicon3,9691.00282446,Complex-non-cyclic
MKN1_STOMACH,amplicon4,53849.2302101,Complex-non-cyclic
MKN1_STOMACH,amplicon5,6577603.22676,Linear
MKN1_STOMACH,amplicon6,618421.389255,Cyclic
MKN45_STOMACH,amplicon1,361459.078722,Cyclic
MKN45_STOMACH,amplicon2,89915695.9143,Cyclic
MKN45_STOMACH,amplicon3,20278921.9594,Cyclic
MKN45_STOMACH,amplicon4,0,Linear
MKN45_STOMACH,amplicon5,0,Linear
MKN45_STOMACH,amplicon6,0,Linear
MKN45_STOMACH,amplicon7,0,No-FSCNA
MKN45_STOMACH,amplicon8,0,No-FSCNA
MKN45_STOMACH,amplicon9,122729.073021,No-FSCNA
MKN74_STOMACH,amplicon1,2366139.55604,Complex-non-cyclic
MKN74_STOMACH,amplicon2,308850.282077,Complex-non-cyclic
MKN74_STOMACH,amplicon3,1693408.38064,Cyclic
MKN74_STOMACH,amplicon4,0,Linear
MKN74_STOMACH,amplicon5,0,Complex-non-cyclic
MKN7_STOMACH,amplicon10,127942.959971,Cyclic
MKN7_STOMACH,amplicon11,0,No-FSCNA
MKN7_STOMACH,amplicon12,0,Linear
MKN7_STOMACH,amplicon13,25471049.2911,Cyclic
MKN7_STOMACH,amplicon14,0,Linear
MKN7_STOMACH,amplicon15,288870.322534,Cyclic
MKN7_STOMACH,amplicon16,1266385.82279,No-FSCNA
MKN7_STOMACH,amplicon17,767891.894112,No-FSCNA
MKN7_STOMACH,amplicon1,1939206.45319,Cyclic
MKN7_STOMACH,amplicon2,0,No-FSCNA
MKN7_STOMACH,amplicon3,9006393.05718,Cyclic
MKN7_STOMACH,amplicon4,0,Complex-non-cyclic
MKN7_STOMACH,amplicon5,209873.660715,Linear
MKN7_STOMACH,amplicon6,17857929.5969,Cyclic
MKN7_STOMACH,amplicon7,187832.68456,Linear
MKN7_STOMACH,amplicon8,732483.576954,Cyclic
MKN7_STOMACH,amplicon9,208171.996481,Complex-non-cyclic
MSTO211H_PLEURA,amplicon1,0.00915845121037,No-FSCNA
MSTO211H_PLEURA,amplicon2,49120596.1837,Cyclic
MSTO211H_PLEURA,amplicon3,360345.838885,Cyclic
NCIH1092_LUNG,amplicon1,3394602.0762,Cyclic
NCIH1092_LUNG,amplicon2,11599715.2777,Cyclic
NCIH1184_LUNG,amplicon1,31912501.2687,Cyclic
NCIH1339_LUNG,amplicon1,0,Linear
NCIH1339_LUNG,amplicon2,0,Linear
NCIH1339_LUNG,amplicon3,379409.745876,Invalid
NCIH1355_LUNG,amplicon1,4540118.9882,Cyclic
NCIH1355_LUNG,amplicon2,695757.835037,Linear
NCIH1355_LUNG,amplicon3,69798.0648448,Linear
NCIH1355_LUNG,amplicon4,0,No-FSCNA
NCIH1435_LUNG,amplicon1,3304.19959021,Complex-non-cyclic
NCIH1435_LUNG,amplicon2,106000301.252,Cyclic
NCIH1435_LUNG,amplicon3,949212.490447,Cyclic
NCIH1435_LUNG,amplicon4,0,Linear
NCIH1435_LUNG,amplicon5,0,Linear
NCIH1435_LUNG,amplicon6,102823.740119,Linear
NCIH1435_LUNG,amplicon7,23902.4576328,Linear
NCIH1436_LUNG,amplicon1,822727.696516,Cyclic
NCIH1436_LUNG,amplicon2,458.183163949,Complex-non-cyclic
NCIH1436_LUNG,amplicon3,2380.57682415,Invalid
NCIH1436_LUNG,amplicon4,16375.9471502,Complex-non-cyclic
NCIH1437_LUNG,amplicon1,0,Linear
NCIH1437_LUNG,amplicon2,0,Linear
NCIH1437_LUNG,amplicon3,0,Linear
NCIH1437_LUNG,amplicon4,50239.4063192,Linear
NCIH1437_LUNG,amplicon5,22058556.857,Cyclic
NCIH146_LUNG,amplicon1,0,Linear
NCIH146_LUNG,amplicon2,837033.457655,Cyclic
NCIH146_LUNG,amplicon3,2018.17669063,Complex-non-cyclic
NCIH146_LUNG,amplicon4,0,Linear
